NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
"KURUNEGALA, CE",7.467,80.367,116.0,2019-01-28,0.0,82,91.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-01-29,0.0,81,92.0,67.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-01-31,0.0,84,92.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-01,0.0,87,94.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-02,0.0,87,93.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-04,0.0,82,88.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-05,0.02,82,89.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-07,0.0,85,96.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-10,2.51,84,93.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-11,0.0,82,92.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-13,0.0,85,91.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-14,0.0,83,92.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-15,0.0,87,94.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-17,0.42,84,93.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-18,0.0,86,94.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-20,0.0,83,92.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-22,0.0,88,93.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-23,0.0,86,92.0,67.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-25,0.0,85,96.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-26,0.0,89,95.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-27,0.0,85,94.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-02-28,0.0,83,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-03,0.0,88,96.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-04,0.0,85,96.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-06,0.0,86,95.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-07,0.0,86,96.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-09,0.0,88,96.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-10,0.85,86,96.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-11,0.0,87,94.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-14,0.0,86,96.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-15,0.0,90,98.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-18,0.0,86,96.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-19,0.0,88,99.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-20,0.0,87,99.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-24,0.0,88,99.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-25,0.0,87,100.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-27,0.0,87,99.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-03-31,0.0,88,101.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-01,0.0,90,99.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-02,0.0,90,98.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-03,0.0,87,99.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-05,0.0,91,98.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-07,0.0,87,98.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-10,0.51,89,99.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-11,0.06,86,95.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-12,0.55,92,99.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-13,0.14,90,97.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-14,0.01,87,97.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-15,0.0,85,96.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-16,0.08,83,96.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-17,0.09,82,94.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-21,0.11,87,94.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-24,0.0,87,95.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-04-28,0.0,87,94.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-06,0.0,85,94.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-07,0.0,86,92.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-08,0.0,86,93.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-09,0.0,86,92.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-10,0.0,89,94.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-12,0.0,87,95.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-17,0.0,90,95.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-18,0.0,90,95.0,79.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-19,0.0,88,96.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-21,0.0,87,96.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-23,0.0,87,97.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-27,0.0,88,97.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-28,0.0,89,96.0,79.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-05-29,0.01,88,96.0,80.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-03,0.0,85,94.0,80.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-05,1.53,86,92.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-06,0.0,84,91.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-07,0.04,84,90.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-08,0.13,88,92.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-11,0.03,83,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-12,0.39,82,86.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-15,0.11,88,92.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-16,0.0,83,93.0,79.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-17,0.0,85,90.0,79.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-23,0.0,85,92.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-24,0.0,86,91.0,79.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-06-27,0.0,85,93.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-01,0.0,85,92.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-03,0.07,86,92.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-06,0.0,88,91.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-07,0.0,87,94.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-08,0.0,88,94.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-15,0.08,82,88.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-16,0.2,85,91.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-17,0.0,82,88.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-18,0.2,80,85.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-19,0.23,83,86.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-21,0.01,83,89.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-22,0.01,83,88.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-25,0.13,82,88.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-27,0.03,85,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-28,0.0,84,89.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-29,0.0,83,90.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-07-30,0.0,85,92.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-01,0.0,85,91.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-02,0.0,87,91.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-06,0.19,86,91.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-08,0.98,81,87.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-09,0.12,82,87.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-10,0.55,80,82.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-12,0.0,83,87.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-13,0.0,80,84.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-14,0.33,82,87.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-16,0.0,86,90.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-20,0.02,83,90.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-23,0.67,81,84.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-24,0.28,85,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-25,0.02,83,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-26,0.18,80,84.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-27,0.57,81,87.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-28,0.08,83,89.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-08-29,0.0,84,89.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-01,0.28,81,89.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-02,0.14,83,90.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-03,0.02,84,90.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-05,0.23,80,88.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-06,0.98,83,87.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-07,0.06,87,91.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-09,0.0,85,91.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-10,0.0,85,91.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-12,0.48,79,85.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-13,0.0,86,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-14,0.0,84,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-16,0.95,78,85.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-18,0.39,82,89.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-20,0.11,84,88.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-22,0.0,81,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-24,0.98,78,85.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-28,0.0,84,90.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-29,0.02,81,89.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-09-30,0.0,81,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-01,0.05,79,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-03,0.0,80,92.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-06,2.97,79,87.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-09,0.5,81,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-10,0.38,81,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-12,0.04,84,91.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-13,0.08,80,90.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-14,3.13,84,93.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-16,1.48,78,86.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-17,0.45,80,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-18,0.24,84,90.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-19,0.01,81,89.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-20,1.43,80,88.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-22,1.67,79,85.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-23,0.11,80,88.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-24,0.83,76,81.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-25,0.69,84,89.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-26,0.04,81,86.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-27,0.03,78,81.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-28,0.95,77,81.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-29,0.38,80,86.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-30,0.0,80,85.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-10-31,0.03,81,87.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-01,0.01,87,92.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-02,0.0,85,91.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-03,0.01,80,88.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-04,0.03,81,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-05,0.01,83,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-06,0.0,83,91.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-07,0.0,85,92.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-08,0.0,87,91.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-09,0.0,85,90.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-10,0.0,82,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-11,0.24,83,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-12,1.31,83,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-13,0.0,83,92.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-14,0.0,83,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-15,0.0,86,92.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-16,1.07,81,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-17,1.73,83,91.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-18,0.0,83,92.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-19,0.0,82,90.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-20,0.22,83,91.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-21,0.0,84,92.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-22,0.0,84,88.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-23,0.0,85,92.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-24,0.0,81,85.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-25,0.0,81,88.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-26,0.32,82,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-27,0.04,83,91.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-29,0.06,85,90.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-11-30,0.21,80,88.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-01,7.43,81,88.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-02,0.19,80,86.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-03,0.4,80,88.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-04,0.19,78,81.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-05,0.85,78,86.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-10,0.0,82,85.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-11,0.12,78,82.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-14,0.0,86,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-15,0.0,82,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-16,0.0,81,90.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-17,0.0,79,84.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-18,0.35,79,83.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-19,0.33,79,84.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-21,0.91,84,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-22,0.0,79,84.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-23,0.0,82,89.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-24,0.0,83,92.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-25,0.0,81,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-27,0.0,85,90.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-28,0.0,85,91.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-29,0.0,82,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-30,0.0,82,90.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2019-12-31,0.0,83,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-01,0.0,83,91.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-02,0.0,82,90.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-03,0.0,88,93.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-04,0.0,88,93.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-05,0.0,85,94.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-06,0.0,84,94.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-07,0.0,84,93.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-08,0.0,83,90.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-09,0.0,83,92.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-10,0.0,85,91.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-11,0.0,86,91.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-13,0.0,82,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-14,0.0,81,90.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-15,0.0,81,90.0,68.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-16,0.0,83,92.0,68.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-17,0.0,84,90.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-18,0.02,86,94.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-19,0.0,84,96.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-20,0.06,84,94.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-21,0.0,84,93.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-23,0.15,83,90.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-24,0.0,88,93.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-25,0.0,86,92.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-28,0.0,82,92.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-29,0.0,83,92.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-30,0.0,82,93.0,68.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-01-31,0.0,87,93.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-01,0.0,82,92.0,67.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-02,0.0,82,94.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-03,0.0,82,94.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-04,0.0,83,91.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-05,0.0,83,95.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-06,0.0,82,93.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-07,0.0,81,93.0,70.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-08,0.0,82,96.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-09,0.0,82,96.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-10,0.0,81,93.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-11,0.0,84,94.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-12,0.0,83,92.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-13,0.0,83,91.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-14,0.0,84,94.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-15,0.0,86,98.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-16,0.0,85,99.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-17,0.0,83,96.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-18,0.0,82,93.0,71.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-19,0.0,82,94.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-20,0.0,85,96.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-22,0.02,83,90.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-23,0.0,84,94.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-24,0.0,84,96.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-25,0.0,86,96.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-26,0.0,85,98.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-27,0.0,85,96.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-02-28,0.0,82,93.0,69.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-01,0.0,86,97.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-02,0.0,85,99.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-04,0.0,84,99.0,72.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-06,0.0,85,96.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-07,0.59,84,96.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-08,0.0,85,96.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-09,0.0,87,99.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-10,0.0,87,99.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-15,0.0,86,98.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-17,0.0,84,98.0,77.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-19,0.0,86,98.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-21,0.31,85,98.0,73.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-22,0.0,85,98.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-23,0.39,85,98.0,74.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-24,0.0,86,98.0,76.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-28,0.0,87,99.0,75.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-29,0.0,87,99.0,78.0
"KURUNEGALA, CE",7.467,80.367,116.0,2020-03-30,0.44,85,98.0,77.0
